,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,Canton,CantonAbbreviation,CantonName,Citizenship,Council,CouncilAbbreviation,CouncilName,DateElection,DateJoining,DateLeaving,DateOath,DateOfBirth,DateOfDeath,DateResignation,FirstName,GenderAsString,ID,IdPredecessor,Language,LastName,Mandates,MaritalStatus,MaritalStatusText,MilitaryRank,MilitaryRankText,Modified,NumberOfChildren,OfficialName,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,ParlGroupNumber,Party,PartyAbbreviation,PartyName,PersonIdCode,PersonNumber
54,false,,,,Fribourg,10,FR,Fribourg,"Zeihen (AG),Barberêche (FR)",99,CF,Conseil fédéral,1999-03-11T00:00:00,1999-03-11T00:00:00,2006-07-31T00:00:00,1999-03-11T00:00:00,1946-01-18T00:00:00,,2006-07-31T00:00:00,Joseph,m,58,d3f58886-f047-4035-b222-3b1046715283,FR,Deiss,"Syndic de commune de Barberêche depuis 1982, Député au grand Conseil fribourgois (Président 1991) de 1981 à 1991",2,marié(e),,,2016-04-07T08:48:06.183,3,Deiss,,,,,,14,PDC,Parti démocrate-chrétien suisse,2283,58
55,false,,,,St-Léonard,23,VS,Valais,St-Léonard (VS),2,CE,Conseil des Etats,1987-09-21T00:00:00,1987-09-21T00:00:00,1999-12-05T00:00:00,1987-09-21T00:00:00,1936-11-06T00:00:00,,1999-12-05T00:00:00,Edouard,m,59,,FR,Delalay,"Conseiller communal de 1964 à 1972, Président de commune de 1972 à 1984, Député-suppléant de 1973 à 1977, Député Grand Conseil de 1977 à 1989, Président Grand Conseil de 1987 à 1988, Membre comité directeur",2,marié(e),,,2015-05-17T21:18:19.387,2,Delalay,,,,,,14,PDC,Parti démocrate-chrétien suisse,2208,59
56,false,"Mitglied des Zentralvorstandes des Hauseigentümerverbandes Schweiz seit 1982, seit Juni 1997 Präsident HEV Schweiz",Maturitätskommission von 1972 bis 1992,,Schwyz,5,SZ,Schwyz,Oberiberg (SZ),2,CE,Conseil des Etats,1999-12-06T00:00:00,1999-12-06T00:00:00,2003-11-30T00:00:00,1999-12-06T00:00:00,1943-06-05T00:00:00,,2003-11-30T00:00:00,Toni,m,60,,FR,Dettling,"Kantonssrat  von 1976 bis 1991, Fraktionspräsident von 1979 bis 1983, Kantonsratspräsident 1986/1987",2,marié(e),,,2015-05-17T21:18:19.387,2,Dettling,,,,,,,,,2284,60
57,false,,,,Zurich,1,ZH,Zurich,Maur (ZH),2,CE,Conseil des Etats,2015-10-18T00:00:00,2015-11-30T00:00:00,2015-12-07T00:00:00,2015-11-30T00:00:00,1949-03-27T00:00:00,,2015-12-07T00:00:00,Verena,f,61,,FR,Diener Lenz,Exekutive des Kantons (Regierungsrätin): von April 1995 bis Mai 2007; Nationalrätin: von Dezember 1987 bis April 1998,2,marié(e),,,2015-05-17T21:18:19.387,,Diener Lenz,,,,,,1336,pvl,Parti vert'libéral,2044,61
58,false,,,,Lucerne,3,LU,Lucerne,Rothenburg (LU),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,2003-11-30T00:00:00,1995-12-04T00:00:00,1947-03-27T00:00:00,,2003-11-30T00:00:00,Rosmarie,f,63,,FR,Dormann,,1,célibataire,,,2015-05-17T21:18:19.387,,Dormann Rosmarie,,,,,,,,,2046,63
59,false,,Vizepräsident der Zürcher Kantonalpartei seit 25.2.1985,,Schaffhouse,1,ZH,Zurich,Schaffhouse (SH),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1944-01-08T00:00:00,,1999-12-05T00:00:00,Michael E.,m,64,,FR,Dreher,Schulpflege Küsnacht von 1977 bis 1980,2,marié(e),11,Capitaine,2015-05-17T21:18:19.387,,Dreher,,,,,,21,FPS,Freiheits-Partei der Schweiz,2047,64
60,false,,,,,25,GE,Genève,Plan-les-Ouates (GE),1,CN,Conseil national,1987-11-30T00:00:00,1987-11-30T00:00:00,1995-12-03T00:00:00,1987-11-30T00:00:00,1943-02-25T00:00:00,,1995-12-03T00:00:00,Dominique,m,65,,FR,Ducret,,,,,,2015-05-17T21:18:19.387,,Ducret Dominique,,,,,,,,,2210,65
61,false,"Obmann der parlamentarischen Angestellten-Gruppe, Präsident der parlamentarischen Gruppe für AHV/IV-Fragen, Zentralvorstandsmitglied der Schweiz. Liga gegen Lärm",,,Winterthur,1,ZH,Zurich,Rorbas (ZH),1,CN,Conseil national,1995-10-22T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1932-06-05T00:00:00,2011-10-27T00:00:00,1999-12-05T00:00:00,Max,m,66,,FR,Dünki,Kantonale Legislative von 1970 bis 1983,2,marié(e),2,Appointé,2015-05-17T21:18:19.387,2,Dünki,,,,,,18,PEV,Parti évangélique suisse,2049,66
62,false,,,,,22,VD,Vaud,Orges (VD),1,CN,Conseil national,1991-11-25T00:00:00,1991-11-25T00:00:00,1995-12-03T00:00:00,1991-11-25T00:00:00,1938-09-12T00:00:00,,1995-12-03T00:00:00,Pierre,m,67,,FR,Duvoisin,,,,,,2015-05-17T21:18:19.387,,Duvoisin,,,,,,,,,2285,67
63,false,,,,,2,BE,Berne,"Zurich (ZH),Grabs (SG)",1,CN,Conseil national,1987-10-18T00:00:00,1990-06-05T00:00:00,1995-12-03T00:00:00,1990-06-05T00:00:00,1928-09-22T00:00:00,2010-12-01T00:00:00,1995-12-03T00:00:00,Georges,m,69,,FR,Eggenberger,,,,,,2015-05-17T21:18:19.387,,Eggenberger Georges,,,,,,12,PSS,Parti socialiste suisse,2258,69
64,false,,Président du parti libéral de 1997 à 2002,,Genève 8,25,GE,Genève,Bellevue (GE),1,CN,Conseil national,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1942-09-04T00:00:00,,2007-12-02T00:00:00,Jacques-Simon,m,70,,FR,Eggly,Législatif cantonal: Grand Conseil genevois de 1977 à 1983,2,marié(e),,,2015-05-17T21:18:19.387,3,Eggly,,,,,,,,,2051,70
65,false,,,,Appenzell,16,AI,Appenzell Rh.-Int.,Urnäsch (AR),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1951-08-03T00:00:00,,1999-12-05T00:00:00,Rolf,m,71,,FR,Engler,,2,marié(e),,,2015-05-17T21:18:19.387,3,Engler,,,,,,14,PDC,Parti démocrate-chrétien suisse,2053,71
66,false,,,,Sierre,23,VS,Valais,Vissoie (VS),2,CE,Conseil des Etats,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1950-02-12T00:00:00,,2007-12-02T00:00:00,Simon,m,72,,FR,Epiney,Exécutif communal de Vissoie:  Vice-président de 1976 à 1992; Président de la commune de Vissoie de 1980 à 1992; Législatif cantonal: de 1981 à 1993,2,marié(e),1,Soldat,2015-05-17T21:18:19.387,3,Epiney,,,,,,,,,2286,72
67,false,,,,,26,JU,Jura,Bure (JU),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1993-11-20T00:00:00,1983-11-28T00:00:00,1945-02-12T00:00:00,1993-11-20T00:00:00,1993-11-20T00:00:00,Pierre,m,73,,FR,Etique,,,,,,2015-05-17T21:18:19.387,,Etique,,,,,,,,,2055,73
68,true,Vize-Präsident der Parlamentarischen Gruppe für Tourismus,,,Bâle,12,BS,Bâle-Ville,Bâle (BS),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1951-01-15T00:00:00,,,Christoph,m,74,,FR,Eymann,"Weiterer Bürgerrat: von 1989 bis 1991, Grosser Rat des Kantons Basel-Stadt: von 1984 bis 1995",2,marié(e),11,Capitaine,2016-06-06T10:33:30.207,3,Eymann,RL,1,Membre,Groupe libéral-radical,1,16,PLD,Parti libéral démocrate,2287,74
69,false,,,,La Rippe,13,BL,Bâle-Campagne,Trub (BE),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1936-07-25T00:00:00,,1999-12-05T00:00:00,Angeline,f,75,,FR,Fankhauser,"Gemeinde-Legislative von 1971 bis 1983, Kantonale Legislative von 1976 bis 1983",4,divorcé(e),,,2015-05-17T21:18:19.387,2,Fankhauser,,,,,,12,PSS,Parti socialiste suisse,2058,75
70,false,,,,Alterswil,10,FR,Fribourg,Saint-Antoine (FR),1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2008-11-30T00:00:00,2007-12-03T00:00:00,1955-10-04T00:00:00,,2008-11-30T00:00:00,Hugo,m,76,,FR,Fasel,,2,marié(e),1,Soldat,2015-05-17T21:18:19.387,2,Fasel,,,,,,27,PCS,Parti chrétien-social,2288,76
71,false,"Präsidentin kant. Winterhilfe Zürich; Präsidentin der Internationalen Gesellschaft für Menschenrechte, Sektion Schweiz",Präsidentin Bezirksschulpflege von 1985 bis 1993,,Winterthur,1,ZH,Zurich,Flaach (ZH),1,CN,Conseil national,1999-12-06T00:00:00,1999-12-06T00:00:00,2003-11-30T00:00:00,1999-12-06T00:00:00,1938-04-14T00:00:00,,2003-11-30T00:00:00,Lisbeth,f,77,,FR,Fehr,"Primarschulpflege von 1978 bis 1986, Kantonsrat von 1986 bis 1991",2,marié(e),,,2015-05-17T21:18:19.387,1,Fehr Lisbeth,,,,,,,,,2289,77
72,false,,,,Bâle,12,BS,Bâle-Ville,"Bâle (BS),Winznau (SO),Stein (SG) (SG)",1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1944-12-30T00:00:00,,1999-12-05T00:00:00,Margrith,f,78,,FR,von Felten,,5,veuf/veuve,,,2015-05-17T21:18:19.387,2,von Felten,,,,,,,,,2290,78
73,false,,,,Hägglingen,19,AG,Argovie,Dottikon (AG),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1937-12-25T00:00:00,,1999-12-05T00:00:00,Theo,m,79,,FR,Fischer,Grossrat von 1973 bis 1981,1,célibataire,,,2015-05-17T21:18:19.387,,Fischer-Hägglingen,,,,,,13,UDC,Union Démocratique du Centre,2064,79
74,false,,,,Triengen,3,LU,Lucerne,"Triengen (LU),Sursee (LU)",1,CN,Conseil national,1983-03-14T00:00:00,1983-03-14T00:00:00,1995-12-03T00:00:00,1983-03-14T00:00:00,1930-02-15T00:00:00,,1995-12-03T00:00:00,Theo,m,80,,FR,Fischer,,,,,,2015-05-17T21:18:19.387,,Fischer-Sursee,,,,,,,,,2063,80
75,false,,"Verfassungsrat Aargau von 1973 bis 1980, Präsident Regionalplanungsgruppe Seetal von 1976 bis 1984",,Berne,19,AG,Argovie,"Berne (BE),Meisterschwanden (AG),Reinach (AG)",1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,2003-11-30T00:00:00,1995-12-04T00:00:00,1940-02-02T00:00:00,,2003-11-30T00:00:00,Ulrich,m,81,,FR,Fischer,Kantonale Legislative von 1981 bis 1988,3,séparé(e),10,Premier-lieutenant,2015-05-17T21:18:19.387,1,Fischer Ulrich,,,,,,,,,2065,81
76,false,,,,,26,JU,Jura,Rohrbach (BE),2,CE,Conseil des Etats,1986-12-01T00:00:00,1986-12-01T00:00:00,1994-12-16T00:00:00,1986-12-01T00:00:00,1940-02-04T00:00:00,,1994-12-16T00:00:00,Michel,m,82,,FR,Flückiger,,,,,,2015-05-17T21:18:19.387,,Flückiger Michel,,,,,,,,,2211,82
77,false,,,,La Chaux-de-Fonds,24,NE,Neuchâtel,"La Chaux-de-Fonds (NE),Birr (AG)",1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,2003-11-30T00:00:00,1995-12-04T00:00:00,1943-07-16T00:00:00,,2003-11-30T00:00:00,Claude,m,83,,FR,Frey,,,,,,2015-05-17T21:18:19.387,,Frey Claude,,,,,,,,,2066,83
78,false,,,,Zurich,1,ZH,Zurich,"Zurich (ZH),Biberstein (AG)",1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,2001-11-25T00:00:00,1995-12-04T00:00:00,1943-07-30T00:00:00,,2001-11-25T00:00:00,Walter,m,84,,FR,Frey,Präsident der Fraktion der Schweizerischen Volkspartei seit Dezember 1999,2,marié(e),11,Capitaine,2015-05-17T21:18:19.387,3,Frey Walter,,,,,,13,UDC,Union Démocratique du Centre,2067,84
79,false,,Vizepräsident der CVP Schweiz von September 2004 bis Februar 2008,,Wittenbach,5,SZ,Schwyz,Oberbüren (SG),2,CE,Conseil des Etats,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1953-05-31T00:00:00,,2011-12-04T00:00:00,Bruno,m,85,,FR,Frick,Legislative des Kantons: 1988 bis 1991,,,14,Colonel,2015-05-17T21:18:19.387,,Frick,,,,,,14,PDC,Parti démocrate-chrétien suisse,2338,85
80,false,,Präsident der Europäischen Konferenz für Menschenrechte und Selbstbestimmung,,Winterthur,1,ZH,Zurich,Winterthur (ZH),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1939-02-25T00:00:00,2016-01-08T00:00:00,1999-12-05T00:00:00,Oscar,m,86,,FR,Fritschi,Kantonsrat Zürich von 1991 bis 1992,1,célibataire,14,Colonel,2016-01-11T16:49:43.417,,Fritschi Oscar,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,2291,86
81,false,,,,,15,AR,Appenzell Rh.-Ext.,Teufen (AR),1,CN,Conseil national,1975-12-01T00:00:00,1975-12-01T00:00:00,1995-12-03T00:00:00,1975-12-01T00:00:00,1936-04-23T00:00:00,,1995-12-03T00:00:00,Hans-Rudolf,m,87,,FR,Früh,,,,,,2015-05-17T21:18:19.387,,Früh,,,,,,,,,2069,87
82,false,,,,,18,GR,Grisons,Trimmis (GR),2,CE,Conseil des Etats,1980-02-10T00:00:00,1980-03-03T00:00:00,1995-01-22T00:00:00,1980-03-03T00:00:00,1931-07-24T00:00:00,2016-10-02T00:00:00,1995-01-22T00:00:00,Ulrich,m,88,,FR,Gadient,,,,,,2016-10-10T09:42:23.773,,Gadient Ulrich,,,,,,,,,2212,88
83,false,,,,,22,VD,Vaud,Chabrey (VD),1,CN,Conseil national,1990-02-05T00:00:00,1990-02-05T00:00:00,1994-05-29T00:00:00,1990-02-05T00:00:00,1937-09-25T00:00:00,,1994-05-29T00:00:00,Irène,f,89,,FR,Gardiol,,,,,,2015-05-17T21:18:19.387,,Gardiol,,,,,,,,,2253,89
84,false,,,,Herisau,17,SG,St-Gall,Oberuzwil (SG),2,CE,Conseil des Etats,1991-11-25T00:00:00,1991-11-25T00:00:00,1999-12-05T00:00:00,1991-11-25T00:00:00,1930-01-05T00:00:00,2015-02-23T00:00:00,1999-12-05T00:00:00,Paul,m,90,,FR,Gemperli,"Schulrat von 1969 bis 1978, Regierungsrat von 1979 bis 1992",,,14,Colonel,2015-05-17T21:18:19.387,,Gemperli Paul,,,,,,14,PDC,Parti démocrate-chrétien suisse,2339,90
85,true,,,,Rothrist,19,AG,Argovie,"Rothrist (AG),Wattwil (SG)",1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1953-10-31T00:00:00,,,Ulrich,m,91,,FR,Giezendanner,Legislative des Kantons (Grossrat): von März 1989 bis November 1991,5,veuf/veuve,1,Soldat,2015-11-12T11:22:55.563,3,Giezendanner,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2292,91
86,false,,,,,17,SG,St-Gall,Quarten (SG),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1995-12-03T00:00:00,1983-11-28T00:00:00,1932-02-04T00:00:00,,1995-12-03T00:00:00,Titus,m,92,,FR,Giger,,,,,,2015-05-17T21:18:19.387,,Giger,,,,,,,,,2070,92
87,false,,,,,10,FR,Fribourg,Villariaz (FR),1,CN,Conseil national,1991-11-25T00:00:00,1991-11-25T00:00:00,1995-12-03T00:00:00,1991-11-25T00:00:00,1943-10-12T00:00:00,,1995-12-03T00:00:00,Alexis,m,93,,FR,Gobet,,,,,,2015-05-17T21:18:19.387,,Gobet,,,,,,,,,2293,93
88,false,Präsidentin der Gewerkschaft vpod: von November 2003 bis Dezember 2009,Vizepräsidentin der SP Schweiz: seit Oktober 2000,,Zurich,1,ZH,Zurich,"Schlatt (ZH),Laufon (BL)",1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1956-12-10T00:00:00,,2011-12-04T00:00:00,Christine,f,94,,FR,Goll,Legislative des Kantons (Kantonsrätin): von 1987 bis 1991,2,marié(e),,,2015-05-17T21:18:19.387,2,Goll,,,,,,12,PSS,Parti socialiste suisse,2294,94
89,false,,Präsidentin Schweiz. Arbeitsgruppe Gentechnologie SAG,,Muri,13,BL,Bâle-Campagne,"Krattigen (BE),Muri (AG)",1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,2001-06-04T00:00:00,1995-12-04T00:00:00,1943-05-31T00:00:00,,2001-06-04T00:00:00,Ruth,f,95,,FR,Gonseth,"Einwohnerrätin von 1989 bis 1990, Landrätin von 1990 bis 1991",4,divorcé(e),,,2015-05-17T21:18:19.387,1,Gonseth,,,,,,20,PES,Parti écologiste suisse,2295,95
90,false,,"Fraktionspräsident LDU/EVP seit 1992, ER Delegationsmitglied, Präs. Medienkommission",,Zurich,1,ZH,Zurich,Zurich (ZH),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-04-19T00:00:00,1995-12-04T00:00:00,1939-02-16T00:00:00,,1999-04-19T00:00:00,Verena,f,96,,FR,Grendelmeier,Zürcher Kantonsrat von 1973 bis 1979,1,célibataire,,,2015-05-17T21:18:19.387,,Grendelmeier Verena,,,,,,,,,2073,96
91,false,Vizepräsident der Parlamentarischen Versammlung des Europarates: von Januar 2002 bis Januar 2004; Präsident der SP Fraktion in der Parlamentarischen Versammlung des Europarates: seit Januar 2008; Präsident der Parlamentarischen Gruppe Schweiz-Türkei,Vizepräsident SP Zürich: von 1984 bis 1989; Vorstand SP Kanton ZH,,Kobe,1,ZH,Zurich,Zurzach (AG),1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-12-05T00:00:00,1952-08-21T00:00:00,,2015-11-29T00:00:00,Andreas,m,97,,FR,Gross,Legislative der Gemeinde Zürich (Gemeinderat): von 1986 bis 1991; Zürcher Verfassungsrat: von 2000 bis 2005,4,divorcé(e),1,Soldat,2015-06-16T08:18:48.097,2,Gross Andreas,,,,,,12,PSS,Parti socialiste suisse,2296,97
92,false,Präs. Pro Familia,Erziehungsrätin,,Kapstadt,11,SO,Soleure,Obererlinsbach (SO),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1936-09-13T00:00:00,,1999-12-05T00:00:00,Ruth,f,98,,FR,Grossenbacher-Schmid,"Gemeinderätin von 1973 bis 1981, Verfassungsrätin von 1981 bis 1986",2,marié(e),,,2015-05-17T21:18:19.387,1,Grossenbacher,,,,,,14,PDC,Parti démocrate-chrétien suisse,2266,98
93,false,,,,,24,NE,Neuchâtel,Les Brenets (NE),1,CN,Conseil national,1987-11-30T00:00:00,1987-11-30T00:00:00,1993-09-19T00:00:00,1987-11-30T00:00:00,1943-02-21T00:00:00,,1993-09-19T00:00:00,Jean,m,99,,FR,Guinand,,,,,,2015-05-17T21:18:19.387,,Guinand Jean,,,,,,,,,2075,99
94,false,,Mitglied der vom Regierungsrat eingesetzten kantonalen Wirtschaftsförderungskommission,,Bâle,13,BL,Bâle-Campagne,Arisdorf (BL),1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1940-12-29T00:00:00,,2011-12-04T00:00:00,Hans Rudolf,m,100,,FR,Gysin,"Legislative der Gemeinde: Einwohnerrat von 1979 bis 1985, Legislative des Kantons: Landrat von 1979 bis 1988",2,marié(e),,,2015-05-17T21:18:19.387,1,Gysin,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,2077,100
95,false,,,,Montréal,1,ZH,Zurich,Zurich (ZH),1,CN,Conseil national,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1953-09-20T00:00:00,,2007-12-02T00:00:00,Barbara,f,101,,FR,Haering,Kantonale Legislative von 1979 bis 1983; Exekutive des Kantons: Universitätsrat Zürich,,,,,2015-05-17T21:18:19.387,1,Haering,,,,,,,,,2254,101
96,false,,,,,2,BE,Berne,Holderbank (SO),1,CN,Conseil national,1987-11-30T00:00:00,1987-11-30T00:00:00,1994-12-08T00:00:00,1987-11-30T00:00:00,1951-12-27T00:00:00,,1994-12-08T00:00:00,Rudolf,m,102,,FR,Hafner,,,,,,2015-05-17T21:18:19.387,,Hafner Rudolf,,,,,,,,,2078,102
97,false,,Präsidentin der Eidg. Kommission für Jugendfragen,,Merishausen,14,SH,Schaffhouse,Merishausen (SH),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1943-06-10T00:00:00,,1999-12-05T00:00:00,Ursula,f,103,,FR,Hafner,Kantonale Legislative von 1981 bis 1990,2,marié(e),,,2015-05-17T21:18:19.387,,Hafner Ursula,,,,,,12,PSS,Parti socialiste suisse,2079,103
98,false,,,,,2,BE,Berne,Zurich (ZH),1,CN,Conseil national,1987-11-30T00:00:00,1987-11-30T00:00:00,1994-11-30T00:00:00,1987-11-30T00:00:00,1947-10-01T00:00:00,,1994-11-30T00:00:00,Gret,f,104,,FR,Haller,,,,,,2015-05-17T21:18:19.387,,Haller Gret,,,,,,,,,2080,104
99,false,,Präsident der SP Graubünden: 1987 bis 1992,,Pratval,18,GR,Grisons,"Pratval (GR),Oberhelfenschwil (SG)",1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1946-11-09T00:00:00,,2011-12-04T00:00:00,Andrea,m,105,,FR,Hämmerle,Exekutive der Gemeinde: 1970 bis 1973; Legislative des Kantons: Mai 1989 bis Mai 1994,2,marié(e),,,2015-05-17T21:18:19.387,2,Hämmerle,,,,,,12,PSS,Parti socialiste suisse,2298,105
100,false,,,,,2,BE,Berne,Adelboden (BE),1,CN,Conseil national,1979-11-26T00:00:00,1979-11-26T00:00:00,1995-12-03T00:00:00,1979-11-26T00:00:00,1928-02-18T00:00:00,,1995-12-03T00:00:00,Fritz,m,106,,FR,Hari,,,,,,2015-05-17T21:18:19.387,,Hari,,,,,,,,,2082,106
101,false,,Präsidentin Ausschuss Ausländer/Asylpolitik seit 1998,,St. Gall,1,ZH,Zurich,"Zumikon (ZH),Wattwil (SG)",2,CE,Conseil des Etats,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1942-07-17T00:00:00,,2007-12-02T00:00:00,Trix,f,107,,FR,Heberlein,Gemeinderätin von 1985 bis 1994; Kantonsrätin von 1979 bis 1991,2,marié(e),,,2015-05-17T21:18:19.387,2,Heberlein,,,,,,,,,2267,107
102,false,,,,Ottenbach,1,ZH,Zurich,Ottenbach (ZH),1,CN,Conseil national,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1937-12-03T00:00:00,,2007-12-02T00:00:00,Rolf,m,108,,FR,Hegetschweiler,Kantonsrat Zürich von 1979 bis 1991,2,marié(e),1,Soldat,2015-05-17T21:18:19.387,,Hegetschweiler,,,,,,,,,2299,108
103,false,,,,Budapest,1,ZH,Zurich,Liestal (BL),1,CN,Conseil national,1995-10-22T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1947-02-11T00:00:00,,1999-12-05T00:00:00,Andreas,m,109,,FR,Herczog,"Gemeinde Legislative von 1974 bis 1978, Kantonale Legislative von 1975 bis 1979",,,,,2015-05-17T21:18:19.387,,Herczog,,,,,,,,,2083,109
104,false,,,,Roggwil,20,TG,Thurgovie,"Roggwil (TG),Hefenhofen (TG)",1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1999-12-05T00:00:00,1995-12-04T00:00:00,1935-03-18T00:00:00,2014-02-17T00:00:00,1999-12-05T00:00:00,Otto,m,110,,FR,Hess,Grosser Rat von 1984 bis 1988,2,marié(e),,,2015-05-17T21:18:19.387,2,Hess Otto,,,,,,13,UDC,Union Démocratique du Centre,2084,110
105,false,,,,Unterägeri,9,ZG,Zoug,Unterägeri (ZG),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,2003-11-30T00:00:00,1995-12-04T00:00:00,1948-05-14T00:00:00,,2003-11-30T00:00:00,Peter,m,111,,FR,Hess,Grosser Gemeinderat der Stadt Zug von 1979 bis 1982; Präsident des Nationalrates 2000/2001,2,marié(e),12,Major,2015-05-17T21:18:19.387,4,Hess Peter,,,,,,,,,2085,111
106,false,,,,,23,VS,Valais,Gampel (VS),1,CN,Conseil national,1987-11-30T00:00:00,1987-11-30T00:00:00,1995-12-03T00:00:00,1987-11-30T00:00:00,1942-02-02T00:00:00,,1995-12-03T00:00:00,Franz-Joseph,m,112,,FR,Hildbrand,,,,,,2015-05-17T21:18:19.387,,Hildbrand,,,,,,,,,2086,112
107,false,"Co-Präsidentin Parl. Gruppe Tierschutz; Co-Präsidentin Parl. Gruppe Beziehungen Schweiz-Südafrika; Seit 1992 Mitglied der ""Ökumenischen Kommission für Gerechtigkeit, Frieden und Bewahrung der Schöpfung GFS der Arbeitsgemeinschaft Christlicher Kirchen Appenzell / St. Gallen""","Begleitausschuss zur Formulierung der Strassenverkehrssicherheitspolitik des Bundes (VESIPO), Bundesamt für Strassen",,Mosnang,17,SG,St-Gall,Mosnang (SG),1,CN,Conseil national,2003-10-19T00:00:00,2003-12-01T00:00:00,2006-06-05T00:00:00,2003-12-01T00:00:00,1950-09-13T00:00:00,,2006-06-05T00:00:00,Pia,f,113,,FR,Hollenstein,Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991,1,célibataire,,,2015-05-17T21:18:19.387,,Hollenstein,,,,,,20,PES,Parti écologiste suisse,2300,113
108,false,Schreiben,Präsident Solothurner Filmtage,,Krauchthal,12,BS,Bâle-Ville,Krauchthal (BE),1,CN,Conseil national,1995-12-04T00:00:00,1995-12-04T00:00:00,1997-12-19T00:00:00,1995-12-04T00:00:00,1926-04-15T00:00:00,,1997-12-19T00:00:00,Helmut,m,114,,FR,Hubacher,"Gemeinde Legislative: Grosser Rat BS von 1956 bis 1968
Kantonale Legislative: Grosser Rat BS von 1956 bis 1968",2,marié(e),,,2015-05-17T21:18:19.387,3,Hubacher,,,,,,,,,2089,114
109,false,,,,,19,AG,Argovie,Hägglingen (AG),2,CE,Conseil des Etats,1987-11-30T00:00:00,1987-11-30T00:00:00,1995-12-03T00:00:00,1987-11-30T00:00:00,1932-06-06T00:00:00,2008-01-07T00:00:00,1995-12-03T00:00:00,Hans Jörg,m,115,,FR,Huber,,,,,,2015-05-17T21:18:19.387,,Huber Hans Jörg,,,,,,14,PDC,Parti démocrate-chrétien suisse,2216,115
